tmQMg-L ligand ID,Decoded SMILES,Connection IDs,Encoded SMILES
ligand7742-0,[H]C1=C([H])C(CN(C([H])([H])[H])C([H])([H])[H])=C(C([H])([H])[H])C(C(=O)O[C@]([H])(C2=C3C([H])=C([H])C([H])=C([H])C3=C([H])C([H])=C2[H])C([H])([H])[H])=C1[H],[[2]],[Be]=[C](c1cccc(C(=O)OC(C)c2cccc3ccccc23)c1C)N(C)C
ligand7744-0,[H]C1=C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(N2CN(C3=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C3C([H])([H])[H])C([H])([H])C2([H])[H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[0]],[Be]=[C]1N(c2c(C)cc(C)cc2C)CCN1c1c(C(C)C)cccc1C(C)C
ligand7771-0,[H]C1=C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(N2CN(C3=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C3C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[1]],[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)CCCN1c1c(C(C)C)cccc1C(C)C
ligand7773-0,[H]C1=NC([H])([H])C([H])([H])N1C([H])([H])c1c(C([H])([H])[H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1C([H])([H])[H],[[1]],[Li]<-N1=CN(Cc2c(C)c(C)cc(C)c2C)CC1
ligand7774-0,[H]c1c([H])c([H])c(P(=S)(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[[1]],[Li]<-S=P(c1ccccc1)(c1ccccc1)c1ccccc1
ligand7776-0,[H]C1=C([H])N(C([H])([H])[H])C(P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=N1,[[0]],[Li]<-P(c1nccn1C)(C(C)(C)C)C(C)(C)C
ligand7783-0,[H]c1nc([H])n(C([H])(C([H])([H])[H])C([H])([H])[H])c1[H],[[0]],[Li]<-n1ccn(C(C)C)c1
ligand7788-0,[H]C([H])([H])[C@]1([H])S[C@]([H])(C([H])([H])[H])S[C@]([H])(C([H])([H])[H])S1,[[0]],[Li]<-S1C(C)SC(C)SC1C
ligand7790-0,[H]/C(=N\c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])c1nc(OC([H])([H])[H])c([H])c([H])c1[H],[[4]],[Li]<-n1c(C=Nc2ccc(C)cc2)cccc1OC
ligand7792-0,[H]C1=C([H])C(C([H])([H])[H])=C(N(COC2=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C2C([H])(C([H])([H])[H])C([H])([H])[H])[C@]23C([H])([H])[C@@]4([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C4([H])[H])C2([H])[H])C3([H])[H])C(C([H])([H])[H])=C1[H],[[1]],[Be]=[C](Oc1c(C(C)C)cccc1C(C)C)N(c1c(C)cccc1C)C12CC3CC(CC(C3)C1)C2
ligand7793-0,[H]C1=C([H])C(C([H])([H])[H])=C([H])C([H])=C1P(C1=C([H])C([H])=C(C([H])([H])[H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],[[0]],[Li]<-P(CCCOCC)(c1ccc(C)cc1)c1ccc(C)cc1
ligand7795-0,[H]c1c([H])c([C@]2([H])N([H])C(=O)[C@@]3([H])N([H])[C@]([H])(c4c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c4C3([H])[H])C2([H])[H])c([H])c(OC([H])([H])[H])c1OC([H])([H])[H],[[6]],[Li]<-N1C2Cc3cc(OC)c(OC)cc3C1CC(c1ccc(OC)c(OC)c1)NC2=O
ligand7796-0,[H]C1=C([H])C([H])=C([C@]2([H])C([H])=C(C([H])([H])[H])OP2N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P1(N(C(C)C)C(C)C)OC(C)=CC1c1ccccc1
ligand7804-0,[H]C1=C([H])C2=C(C([H])=C1[H])N(CN([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])/N=C\2[H],[[2]],[Be]=[C](NC1CCCCC1)n1ncc2ccccc21
ligand7812-0,[H]OC([H])([H])C([H])([H])c1nc([H])c([H])c([H])c1[H],[[0]],[Li]<-n1ccccc1CCO
ligand7820-0,[H]C1=C([H])C([H])=C2C(=C1[H])N(C([H])([H])C1=C([H])C(C#N)=C([H])C([H])=C1[H])CN2C([H])(C([H])([H])[H])C([H])([H])[H],[[2]],[Be]=[C]1N(Cc2cccc(C#N)c2)c2ccccc2N1C(C)C
ligand7823-0,[H]c1nc(/N=N/c2c([H])c([H])c([H])c([H])c2SC([H])([H])[H])n(C([H])([H])C([H])([H])[H])c1[H],[[19]],[Li]<-n1ccn(CC)c1N=Nc1ccccc1SC
ligand7824-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C(Br)C([H])=C2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[11]],[Li]<-P(c1ccccc1)(c1ccc(Br)cc1)C(C)(C)C
ligand7833-0,[H]P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-P(C(C)(C)C)C(C)(C)C
ligand7849-0,[H]/N=C(/N=P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])[H],[[21]],[Li]<-N=C(CC)N=P(c1ccccc1)(c1ccccc1)c1ccccc1
ligand7857-0,[H]C1=NC(C([H])([H])N2CN(C3=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C3C([H])([H])[H])C([H])=C2[H])=C(C([H])([H])[H])C(OC([H])([H])[H])=C1C([H])([H])[H],[[0]],[Be]=[C]1N(Cc2ncc(C)c(OC)c2C)C=CN1c1c(C)cc(C)cc1C
ligand7875-0,[H]c1c(Cl)sc(/C(=N/N([H])C(=S)N([H])[H])C([H])([H])[H])c1[H],[[0]],[Li]<-S=C(N)NN=C(C)c1ccc(Cl)s1
ligand7876-0,[H]OC(=O)c1nc([H])c(C(=O)O[H])c([H])c1[H],[[8]],[Li]<-n1cc(C(=O)O)ccc1C(=O)O
ligand7885-0,[H]C1=C([H])C(C(F)(F)F)=C([H])C([H])=C1P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-P(c1ccc(C(F)(F)F)cc1)(C(C)(C)C)C(C)(C)C
ligand7899-0,[H]N([H])C([H])([H])[C@]12C([H])([H])[C@@]3([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C3([H])[H])C1([H])[H])C2([H])[H],[[0]],[Li]<-NCC12CC3CC(CC(C3)C1)C2
ligand7904-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])P(=O)(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[3]],[Li]<-O=P(CCP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
ligand7910-0,[H]C1=C([H])C([H])=C(P2C([H])([H])C3=C([H])C([H])=C4C([H])=C([H])C([H])=C([H])C4=C3C3=C(C([H])=C([H])C4=C([H])C([H])=C([H])C([H])=C43)C2([H])[H])C([H])=C1[H],[[0]],[Li]<-P1(c2ccccc2)Cc2ccc3ccccc3c2-c2c(ccc3ccccc23)C1
ligand7912-0,[H]Oc1c([H])c([H])c([H])c([H])c1/C([H])=N/C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],[[12]],[Li]<-N(=Cc1ccccc1O)CCCN(C)C
ligand7915-0,[H]c1nc(N([H])c2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H],[[5]],[Li]<-n1ccccc1Nc1ccccn1
ligand7916-0,[H]c1nc(C(=NN([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H],[[3]],[Li]<-n1ccccc1C(=NNC(=O)c1ccccc1)c1ccccn1
ligand7918-0,[H]C1=C([H])C([H])=C(N2CN(C([H])([H])C([H])([H])C([H])([H])B3OC(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])O3)C([H])=C2[H])C([H])=C1[H],[[0]],[Be]=[C]1N(CCCB2OC(C)(C)C(C)(C)O2)C=CN1c1ccccc1
ligand7921-0,[H]C([H])([H])C([H])([H])C12COP(OC1)OC2,[[0]],[Li]<-P12O[C]C(CC)([C]O1)[C]O2
ligand7941-0,[H]SC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-SC(C)(C)C
ligand7945-0,[H]C1=C([H])C2=C3C(=C1[H])/C([H])=C([H])\C([H])=C/3N(C([H])(C([H])([H])[H])C([H])([H])[H])CN2C([H])(C([H])([H])[H])C([H])([H])[H],[[1]],[Be]=[C]1N(C(C)C)c2cccc3cccc(c23)N1C(C)C
ligand7946-0,[H]C1=C([H])C([H])=C(OP2OC3=C([H])C([H])=C([H])C4=C3[C@@]3(C5=C(O2)C([H])=C([H])C([H])=C5C([H])([H])C3([H])[H])C([H])([H])C4([H])[H])C([H])=C1[H],[[0]],[Li]<-P1(Oc2ccccc2)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
ligand7952-0,[H]C1=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C(N2CN(C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C2[H])=C1C([H])([H])[H],[[12]],[Be]=[C]1N(CCC)C=CN1c1c(C)cc(C)cc1C
ligand7953-0,[H]c1c([H])c(C([H])([H])C2=[N+]=NC(N([H])[H])=[S+]2)c([H])c([H])c1N([O-])[O-],[[3]],[Li]<-N1=[N+]=C(Cc2ccc(N([O-])[O-])cc2)[S+]=C1N
ligand7972-0,[H]C1=C([H])C([H])=C([As](C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-[As](C)(c1ccccc1)c1ccccc1
ligand7980-0,[H]C1=C([H])C([H])=C(P2C([H])=C(C([H])([H])[H])C(C([H])([H])[H])=C2C(=O)OC([H])([H])[H])C([H])=C1[H],[[1]],[Li]<-p1(-c2ccccc2)cc(C)c(C)c1C(=O)OC
ligand7981-0,[H]c1c([H])c([H])c2c([H])c([H])c(C([H])([H])[H])nc2c1[H],[[6]],[Li]<-n1c(C)ccc2ccccc21
ligand7985-0,[H]c1nc([H])n(C([H])([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])n1,[[15]],[Li]<-n1cnn(CC(=O)c2ccccc2)c1
ligand7987-0,[H]C([H])([H])C([H])([H])N1C(=S)S[C@]1([H])C([H])([H])[H],[[0]],[Li]<-S=C1SC(C)N1CC
ligand7992-0,[H]O/N=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H],[[0]],[Li]<-N(O)=Cc1ccc(OC)c(OC)c1
ligand8007-0,[H]C1=C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(N2CN(C3=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C3C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[2]],[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)CCCCN1c1c(C(C)C)cccc1C(C)C
ligand8022-0,[H]C1=C([H])C(C([H])([H])[H])=C(OP(OC2=C(C([H])([H])[H])C([H])=C([H])C([H])=C2C([H])([H])[H])OC2=C(C([H])([H])[H])C([H])=C([H])C([H])=C2C([H])([H])[H])C(C([H])([H])[H])=C1[H],[[0]],[Li]<-P(Oc1c(C)cccc1C)(Oc1c(C)cccc1C)Oc1c(C)cccc1C
ligand8025-0,[H]c1nc2nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])n2n1,[[5]],[Li]<-n1cnn2c(C(C)(C)C)cc(C(C)(C)C)nc21
ligand8042-0,[H]C1=C([H])C([H])=C(C2=NP(C([H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C(=O)OC([H])([H])[H])=C2C(=O)OC([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-p1(C([Si](C)(C)C)[Si](C)(C)C)nc(-c2ccccc2)c(C(=O)OC)c1C(=O)OC
ligand8051-0,[H]C1=C([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])CN1C([H])([H])C([H])([H])[H],[[0]],[Be]=[C]1N(CC)C=CN1C(C)C
ligand8058-0,[H]c1c([H])c([H])c(N2C([H])([H])C2([H])[H])c([H])c1[H],[[0]],[Li]<-N1(c2ccccc2)CC1
ligand8070-0,[H]C([H])([H])C([H])([H])C1=NC([H])([H])C([H])([H])O1,[[7]],[Li]<-N1=C(CC)OCC1
ligand8073-0,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])[C@@]([H])(N([H])C([H])([H])[H])C([H])([H])[H],[[8]],[Li]<-N(C)C(C)C(O)c1ccccc1
ligand8085-0,[H]C1=C([H])C2=C(C([H])=C1[H])N(C([H])([H])C([H])([H])OC([H])([H])[H])CN2C([H])([H])C1=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C1C([H])([H])[H],[[12]],[Be]=[C]1N(CCOC)c2ccccc2N1Cc1c(C)cc(C)cc1C
ligand8088-0,[H]c1nn([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c1[H],[[1]],[Li]<-n1ccc(C(C)C)[nH]1
ligand8092-0,[H]c1c([H])c([H])c(C(P=C=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[[0]],[Li]<-P(=C=NC(C)(C)C)C(c1ccccc1)(c1ccccc1)c1ccccc1
ligand8104-0,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c(N([H])[H])c([H])c1C2([H])[H],[[0]],[Li]<-Nc1ccc2c(c1)Cc1ccccc1-2
ligand8109-0,[H]C([H])([H])C12OP(OC1([H])[H])OC2([H])[H],[[0]],[Li]<-P12OCC(C)(CO1)O2
ligand8114-0,[H]C1=C(C([H])([H])[H])C(C([H])([H])[H])=C([H])C2=C1N(C([H])([H])C([H])([H])[H])CN2C([H])([H])C([H])([H])[H],[[3]],[Be]=[C]1N(CC)c2cc(C)c(C)cc2N1CC
ligand8118-0,[H]C1=C([H])C([H])=C(SC([H])([H])C([H])([H])N2CN(C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])=C2[H])C([H])=C1[H],[[0]],[Be]=[C]1N(CCSc2ccccc2)C=CN1Cc1ccccc1
ligand8133-0,[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[[1]],[Li]<-NCCCCC
ligand8136-0,[H]C1=C([H])C([H])=C(P(C2=C3OC4=C([H])C([H])=C([H])C([H])=C4C3=C([H])C([H])=C2[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(c1ccccc1)(c1cccc2c1oc1ccccc12)C(C)C
ligand8151-0,[H]c1c2nc(c([H])c1[H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])c1nc(c([H])c([H])c1[H])C([H])([H])OC([H])([H])C([H])([H])OC2([H])[H],[[0]],[Li]<-n1c2cccc1COCCOCc1cccc(n1)COCCOC2
ligand8153-0,[H]N(/N=C(/C1=NC([H])([H])C([H])([H])S1)C([H])([H])[H])C1=NC([H])([H])C([H])([H])S1,[[4]],[Li]<-N1=C(NN=C(C)C2=NCCS2)SCC1
ligand8164-0,[H]N(P1N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])P([H])(=O)N1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-P1(NC(C)(C)C)N(C(C)(C)C)[PH](=O)N1C(C)(C)C
ligand8177-0,[H]c1c([H])c([H])c(C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3n2[H])c([H])c1[H],[[0]],[Li]<-n1c(Cc2ccccc2)[nH]c2ccccc21
ligand8181-0,[H]C1=C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(N2CN(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C2[H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[0]],[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C=CN1C1CCCCCCCCCCCCCC1
ligand8188-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])[C@@]2([H])C([H])([H])[C@@]3([H])O[C@]2([H])C2=C3C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[17]],[Li]<-P(c1ccccc1)(c1ccccc1)C1CC2OC1c1ccccc12
ligand8190-0,[H]c1c(C([H])([H])[H])c(N([H])[H])nc(=O)n1C([H])([H])C([H])([H])[H],[[6]],[Li]<-n1c(N)c(C)cn(CC)c1=O
ligand8199-0,[H]C1=C([H])C([H])=C(C(=O)P(Cl)C([H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[2]],[Li]<-P(Cl)(C(=O)c1ccccc1)C([Si](C)(C)C)[Si](C)(C)C
ligand8201-0,[H]C(=O)c1c(N([H])[H])nc([H])c([H])c1[H],[[8]],[Li]<-n1cccc(C=O)c1N
ligand8210-0,[H]N(/N=C(/C(=O)OC([H])([H])[H])C([H])([H])[H])C(=S)N([H])C([H])([H])[H],[[0]],[Li]<-S=C(NC)NN=C(C)C(=O)OC
ligand8211-0,[H]N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H],[[13]],[Li]<-N1CCN(C)CC1
ligand8222-0,[H]C1=C([H])C(C([H])([H])[H])=C([H])C([H])=C1P1C([H])([H])[C@]2([H])C(Cl)(Cl)[C@]2(C([H])([H])[H])C1([H])[H],[[0]],[Li]<-P1(c2ccc(C)cc2)CC2C(Cl)(Cl)C2(C)C1
ligand8223-0,[H]C1=C(OC([H])([H])[H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1C([H])([H])N1CN(C([H])([H])C2=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C([H])=C1[H],[[27]],[Be]=[C]1N(Cc2cc(OC)c(OC)c(OC)c2)C=CN1Cc1cc(OC)c(OC)c(OC)c1
ligand8238-0,[H]c1nc([H])c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c1[H],[[0]],[Li]<-n1ccc(CCc2ccncc2)cc1
ligand8239-0,[H]C1=C([H])C2=C(C([H])=C1[H])N(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])CN2C([H])([H])[H],[[13]],[Be]=[C]1N(C)c2ccccc2N1CC(=O)NCCC
ligand8245-0,[H]C1=C([H])C([H])=C(P2C([H])=C(C([H])([H])[H])C3=C2[C@]([H])(OC([H])([H])[H])[C@@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C3([H])[H])C([H])=C1[H],[[0]],[Li]<-p1(-c2ccccc2)cc(C)c2c1C(OC)C(c1ccccc1)CC2
ligand8248-0,[H]C1=C([H])C([H])=C(OP(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(Br)=C1[H],[[8]],[Li]<-P(Oc1ccccc1Br)(C(C)C)C(C)C
ligand8252-0,[H]C1=C([H])C([H])=C(N2CN(C3=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C3C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])C([H])=C1[H],[[2]],[Be]=[C]1N(c2ccccc2)CCN1c1c(C(C)C)cccc1C(C)C
ligand8259-0,[H]OC(=O)c1c([H])nc([H])c([H])c1[H],[[3]],[Li]<-n1cccc(C(=O)O)c1
ligand8261-0,[H]c1nc([H])n(-c2c([H])c([H])c([H])c([H])c2[H])c1C([H])([H])[H],[[0]],[Li]<-n1cc(C)n(-c2ccccc2)c1
ligand8262-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C(OC(=O)C([H])(Cl)Cl)C([H])=C2[H])C([H])=C1[H],[[0]],[Li]<-P(c1ccccc1)(c1ccccc1)c1ccc(OC(=O)C(Cl)Cl)cc1
ligand8266-0,[H]C1=C([H])C([H])=C([C@]2([H])P(C([H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H])C([H])=C1[H],[[0]],[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)CC1c1ccccc1
ligand8268-0,[H]C1=C([H])C([H])=C(N2N=C(C3=C([H])C([H])=C(C([H])([H])[H])C([H])=C3[H])CN2C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H],[[3]],[Be]=[C]1C(c2ccc(C)cc2)=NN(c2ccccc2)N1C1CCCCC1
ligand8271-0,[H]C([H])([H])N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-O=C(N(C)C)N(C)C
ligand8293-0,[H]C1=C([H])C2=C(C([H])=C1[H])/C(P(/C1=C([H])/C([H])=C(/[H])C3=C1C([H])=C([H])C([H])=C3[H])/C1=C([H])/C([H])=C(/[H])C3=C1C([H])=C([H])C([H])=C3[H])=C([H])\C([H])=C/2[H],[[0]],[Li]<-P(c1cccc2ccccc12)(c1cccc2ccccc12)c1cccc2ccccc12
ligand8320-0,[H]c1nnn([H])n1,[[0]],[Li]<-n1cn[nH]n1
ligand8323-0,[H]C1=NN(C([H])(C([H])([H])[H])C([H])([H])[H])CN1C([H])([H])C([H])=C([H])[H],[[1]],[Be]=[C]1N(CC=C)C=NN1C(C)C
ligand8330-0,[H]C([H])([H])C([H])(N(CN(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[[1]],[Be]=[C](N(C(C)C)C(C)C)N(C(C)C)C(C)C
ligand8336-0,[H]C([H])([H])C(P(C([H])([H])C1([H])C([H])([H])C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-P(CC1CC1)(C(C)(C)C)C(C)(C)C
ligand8341-0,[H]c1c([H])c([H])c(C2=NN(C(=S)N([H])[H])[C@@]([H])(c3c([H])c([H])c(Cl)c([H])c3[H])C2([H])[H])c([H])c1[H],[[0]],[Li]<-S=C(N)N1N=C(c2ccccc2)CC1c1ccc(Cl)cc1
ligand8347-0,[H]/C(=C(/[H])c1c([H])c([H])c([H])c([H])c1[H])c1nc2c([H])c([H])c([H])c([H])c2s1,[[3]],[Li]<-n1c(C=Cc2ccccc2)sc2ccccc21
ligand8364-0,[H]/C(=N/N=[C-]/N=[S+]\Cl)c1oc(C([H])([H])[H])c([H])c1[H],[[5]],[Li]<-N(=Cc1ccc(C)o1)N=[C-]N=[S+]Cl
ligand8367-0,[H]c1c([H])c([H])c2c(c1[H])Sc1c([H])c([H])c([H])c([H])c1N2C([H])([H])C([H])([H])[H],[[0]],[Li]<-S1c2ccccc2N(CC)c2ccccc21
ligand8370-0,[H]C1([H])C([H])([H])[C@]2([H])S[C@@]1([H])C([H])([H])C2([H])[H],[[5]],[Li]<-S1C2CCC1CC2
ligand8372-0,[H]C1=C([H])C([H])=C2C([H])=C3C(=C([H])C2=C1[H])N(C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])CN3C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[1]],[Be]=[C]1N(CC(C)(C)C)c2cc3ccccc3cc2N1CC(C)(C)C
ligand8375-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C(C([H])([H])[H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[0]],[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1C
ligand8377-0,[H]C1=NN(C([H])([H])C([H])([H])C([H])([H])Br)CN1C1=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C1C([H])([H])[H],[[12]],[Be]=[C]1N(CCCBr)N=CN1c1c(C)cc(C)cc1C
ligand8390-0,[H]C1=C([H])C([H])=C(P(N([H])/N=C(\[H])C(=O)OC([H])([H])C([H])([H])[H])N([H])/N=C(\[H])C(=O)OC([H])([H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(NN=CC(=O)OCC)(NN=CC(=O)OCC)c1ccccc1
ligand8396-0,[H]C([H])([H])C1=C(C([H])([H])[H])C(P2OC(C(F)(F)F)(C(F)(F)F)C2([H])[H])(C([H])([H])[H])C(C([H])([H])[H])=C1C([H])([H])[H],[[0]],[Li]<-P1(C2(C)C(C)=C(C)C(C)=C2C)CC(C(F)(F)F)(C(F)(F)F)O1
ligand8426-0,[H]C([H])([H])C1=NP(C([H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])O1,[[0]],[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)CCOC(C)=N1
ligand8435-0,[H]c1nc([H])c([H])s1,[[0]],[Li]<-n1ccsc1
ligand8436-0,[H]C1=C([H])C([H])=C(C(C2=C([H])C([H])=C([H])C([H])=C2[H])(C2=C([H])C([H])=C([H])C([H])=C2[H])P2O[C@]([H])(C([H])([H])[H])C2([H])[H])C([H])=C1[H],[[0]],[Li]<-P1(C(c2ccccc2)(c2ccccc2)c2ccccc2)CC(C)O1
ligand8451-0,[H]/N=C(\OC([H])([H])C([H])([H])[H])C([H])([H])[H],[[3]],[Li]<-N=C(C)OCC
ligand8475-0,[H]c1nc(/N=C2\c3c([H])c([H])c([H])c([H])c3C([H])([H])N2c2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H],[[22]],[Li]<-n1ccccc1N=C1c2ccccc2CN1c1ccccn1
ligand8494-0,[H]c1c([H])c([H])c(P(=S)(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H],[[10]],[Li]<-S=P(CC)(CC)c1ccccc1
ligand8498-0,[H]c1c([H])c([H])c2c([H])nnc([H])c2c1[H],[[0]],[Li]<-n1cc2ccccc2cn1
